"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""source""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:45777:22:45777:27""]] to [[""target""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:45779:17:45779:22""]] without guarding against prototype pollution.","/modules/core/aloha/public/lib/aloha-bare.js","45779","17","45779","22"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""obj""|""relative:///modules/core/aloha/public/lib/aloha-full.js:91:22:91:24""]] to [[""target""|""relative:///modules/core/aloha/public/lib/aloha-full.js:117:25:117:30""]] without guarding against prototype pollution.","/modules/core/aloha/public/lib/aloha-full.js","117","25","117","30"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""options""|""relative:///modules/core/aloha/public/lib/aloha-full.js:2407:18:2407:24""]] to [[""target""|""relative:///modules/core/aloha/public/lib/aloha-full.js:2431:6:2431:11""]] without guarding against prototype pollution.","/modules/core/aloha/public/lib/aloha-full.js","2431","6","2431","11"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""source""|""relative:///modules/core/aloha/public/lib/aloha-full.js:57263:22:57263:27""]] to [[""target""|""relative:///modules/core/aloha/public/lib/aloha-full.js:57265:17:57265:22""]] without guarding against prototype pollution.","/modules/core/aloha/public/lib/aloha-full.js","57265","17","57265","22"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""source""|""relative:///modules/core/aloha/public/lib/aloha.js:45756:22:45756:27""]] to [[""target""|""relative:///modules/core/aloha/public/lib/aloha.js:45758:17:45758:22""]] without guarding against prototype pollution.","/modules/core/aloha/public/lib/aloha.js","45758","17","45758","22"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""obj""|""relative:///modules/core/aloha/public/lib/require.js:91:22:91:24""]] to [[""target""|""relative:///modules/core/aloha/public/lib/require.js:117:25:117:30""]] without guarding against prototype pollution.","/modules/core/aloha/public/lib/require.js","117","25","117","30"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""options""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.5.1.js:345:18:345:24""]] to [[""target""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.5.1.js:369:6:369:11""]] without guarding against prototype pollution.","/modules/core/aloha/public/lib/vendor/jquery-1.5.1.js","369","6","369","11"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""options""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.6.1.js:347:18:347:24""]] to [[""target""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.6.1.js:371:6:371:11""]] without guarding against prototype pollution.","/modules/core/aloha/public/lib/vendor/jquery-1.6.1.js","371","6","371","11"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""options""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.6.js:347:18:347:24""]] to [[""target""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.6.js:371:6:371:11""]] without guarding against prototype pollution.","/modules/core/aloha/public/lib/vendor/jquery-1.6.js","371","6","371","11"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""options""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.7.1.js:354:18:354:24""]] to [[""target""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.7.1.js:378:6:378:11""]] without guarding against prototype pollution.","/modules/core/aloha/public/lib/vendor/jquery-1.7.1.js","378","6","378","11"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""options""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.7.2.js:354:18:354:24""]] to [[""target""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.7.2.js:378:6:378:11""]] without guarding against prototype pollution.","/modules/core/aloha/public/lib/vendor/jquery-1.7.2.js","378","6","378","11"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""options""|""relative:///modules/core/aloha/public/test/vendor/jquery-1.5.1.js:345:24:345:30""]] to [[""target""|""relative:///modules/core/aloha/public/test/vendor/jquery-1.5.1.js:369:15:369:20""]] without guarding against prototype pollution.","/modules/core/aloha/public/test/vendor/jquery-1.5.1.js","369","15","369","20"
"Prototype pollution in utility function","Recursively assigning properties on objects may cause accidental modification of a built-in prototype object.","warning","Properties are copied from [[""options""|""relative:///modules/core/aloha/public/test/vendor/jquery-1.6.1.js:347:24:347:30""]] to [[""target""|""relative:///modules/core/aloha/public/test/vendor/jquery-1.6.1.js:371:15:371:20""]] without guarding against prototype pollution.","/modules/core/aloha/public/test/vendor/jquery-1.6.1.js","371","15","371","20"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/lib/core/Router.js","315","10","319","12"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-bare.js","40920","17","40920","28"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""'"".","/modules/core/aloha/public/lib/aloha-bare.js","47933","48","47933","101"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '\""'.","/modules/core/aloha/public/lib/aloha-bare.js","47933","48","47933","75"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""'"".","/modules/core/aloha/public/lib/aloha-bare.js","47946","47","47946","100"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '\""'.","/modules/core/aloha/public/lib/aloha-bare.js","47946","47","47946","74"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""'"".","/modules/core/aloha/public/lib/aloha-bare.js","54942","48","54942","101"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '\""'.","/modules/core/aloha/public/lib/aloha-bare.js","54942","48","54942","75"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-bare.js","67199","55","67199","182"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-bare.js","67199","55","67199","161"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-bare.js","67199","55","67199","118"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-bare.js","67212","102","67212","223"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-bare.js","67212","102","67212","202"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-bare.js","67212","102","67212","159"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-bare.js","67213","102","67213","223"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-bare.js","67213","102","67213","202"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-bare.js","67213","102","67213","159"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-bare.js","67817","95","67817","222"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-bare.js","67817","95","67817","201"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-bare.js","67817","95","67817","158"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-bare.js","67823","59","67823","180"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-bare.js","67823","59","67823","159"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-bare.js","67823","59","67823","116"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-bare.js","69684","60","69684","181"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-bare.js","69684","60","69684","160"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-bare.js","69684","60","69684","117"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-bare.js","71304","215","71304","223"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-full.js","7215","13","7215","23"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-full.js","52406","17","52406","28"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""'"".","/modules/core/aloha/public/lib/aloha-full.js","59419","48","59419","101"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '\""'.","/modules/core/aloha/public/lib/aloha-full.js","59419","48","59419","75"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""'"".","/modules/core/aloha/public/lib/aloha-full.js","59432","47","59432","100"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '\""'.","/modules/core/aloha/public/lib/aloha-full.js","59432","47","59432","74"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""'"".","/modules/core/aloha/public/lib/aloha-full.js","66428","48","66428","101"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '\""'.","/modules/core/aloha/public/lib/aloha-full.js","66428","48","66428","75"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-full.js","78685","55","78685","182"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-full.js","78685","55","78685","161"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-full.js","78685","55","78685","118"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-full.js","78698","102","78698","223"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-full.js","78698","102","78698","202"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-full.js","78698","102","78698","159"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-full.js","78699","102","78699","223"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-full.js","78699","102","78699","202"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-full.js","78699","102","78699","159"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-full.js","79303","95","79303","222"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-full.js","79303","95","79303","201"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-full.js","79303","95","79303","158"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-full.js","79309","59","79309","180"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-full.js","79309","59","79309","159"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-full.js","79309","59","79309","116"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-full.js","81170","60","81170","181"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-full.js","81170","60","81170","160"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-full.js","81170","60","81170","117"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha-full.js","82790","215","82790","223"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha.js","40899","17","40899","28"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""'"".","/modules/core/aloha/public/lib/aloha.js","47912","48","47912","101"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '\""'.","/modules/core/aloha/public/lib/aloha.js","47912","48","47912","75"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""'"".","/modules/core/aloha/public/lib/aloha.js","47925","47","47925","100"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '\""'.","/modules/core/aloha/public/lib/aloha.js","47925","47","47925","74"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of ""'"".","/modules/core/aloha/public/lib/aloha.js","54921","48","54921","101"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '\""'.","/modules/core/aloha/public/lib/aloha.js","54921","48","54921","75"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha.js","67799","55","67799","182"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha.js","67799","55","67799","161"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha.js","67799","55","67799","118"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha.js","67812","102","67812","223"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha.js","67812","102","67812","202"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha.js","67812","102","67812","159"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha.js","67813","102","67813","223"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha.js","67813","102","67813","202"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha.js","67813","102","67813","159"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha.js","68417","95","68417","222"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha.js","68417","95","68417","201"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha.js","68417","95","68417","158"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha.js","68423","59","68423","180"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha.js","68423","59","68423","159"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha.js","68423","59","68423","116"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha.js","70285","60","70285","181"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha.js","70285","60","70285","160"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha.js","70285","60","70285","117"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/aloha.js","71905","215","71905","223"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/vendor/jquery-1.5.1.js","4465","13","4465","23"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/vendor/jquery-1.6.1.js","4884","13","4884","23"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/vendor/jquery-1.6.js","4815","13","4815","23"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/vendor/jquery-1.7.1.js","5063","13","5063","23"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/lib/vendor/jquery-1.7.2.js","5162","13","5162","23"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of /([\]\}])/.","/modules/core/aloha/public/plugins/extra/sourceview/lib/sourceview-plugin.js","83","12","89","25"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of /([\[\{])/.","/modules/core/aloha/public/plugins/extra/sourceview/lib/sourceview-plugin.js","83","12","86","25"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/test/vendor/jquery-1.5.1.js","4469","23","4469","33"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/test/vendor/jquery-1.6.1.js","4884","23","4884","33"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/modules/core/aloha/public/test/vendor/qunit.js","1193","20","1193","41"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '&'.","/modules/core/assets/assets.js","2382","27","2382","37"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '""'.","/modules/core/assets/assets.js","2383","27","2383","37"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '<'.","/modules/core/assets/assets.js","2384","27","2384","37"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of '<'.","/modules/core/assets/assets.js","2385","27","2385","37"
"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///modules/core/aloha/public/lib/aloha-full.js:7798:14:7798:86""]] may match part of an attribute value.","/modules/core/aloha/public/lib/aloha-full.js","8004","13","8004","51"
"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///modules/core/aloha/public/lib/aloha-full.js:7798:14:7798:86""]] may match part of an attribute value.","/modules/core/aloha/public/lib/aloha-full.js","8451","13","8451","48"
